policy_id,state,effective_date,annual_premium,vehicle_age
POL104440,NJ,2024-05-20,1568.18,11
POL104441,CT,2024-01-17,1449.92,9
POL104442,CT,2024-01-04,1427.12,11
POL104443,NJ,2024-01-21,872.86,5
POL104444,NJ,2024-04-26,1132.72,11
POL104445,FL,2025-04-01,1383.52,2
POL104446,PA,2024-04-19,1149.23,1
POL104447,FL,2024-07-25,1126.75,9
POL104448,PA,2024-03-03,1089.26,8
POL104449,CT,2024-02-20,1318.6,7
POL104450,NJ,2024-02-06,1008.86,1
POL104451,PA,2024-08-05,2383.18,12
POL104452,NY,2024-12-31,522.1,7
POL104453,NJ,2025-05-18,751.83,1
POL104454,NJ,2025-04-04,1222.51,2
POL104455,FL,2024-07-29,1692.58,0
POL104456,PA,2024-10-11,643.36,3
POL104457,CT,2024-01-24,1436.64,5
POL104458,NY,2024-05-27,841.9,8
POL104459,FL,2024-02-27,1049.55,0
POL104460,CT,2024-05-16,937.04,12
POL104461,FL,2024-01-09,2792.15,9
POL104462,PA,2025-03-09,721.18,2
POL104463,PA,2025-02-06,547.54,0
POL104464,FL,2024-06-30,893.05,14
POL104465,PA,2024-08-20,1273.5,1
POL104466,CT,2024-11-11,1008.48,13
POL104467,PA,2025-03-25,969.36,11
POL104468,PA,2024-06-22,510.72,2
POL104469,PA,2025-01-22,803.57,13
POL104470,NY,2025-02-12,1472.24,11
POL104471,PA,2024-09-11,953.58,15
POL104472,NY,2025-03-23,1153.76,13
POL104473,NJ,2025-02-20,909.17,15
POL104474,FL,2024-06-06,1412.81,10
POL104475,PA,2024-06-07,1720.46,9
POL104476,NY,2025-01-31,682.3,15
POL104477,FL,2024-12-15,1196.5,13
POL104478,NY,2024-04-28,881.97,11
POL104479,NY,2024-05-01,922.12,14
POL104480,NY,2024-01-13,1392.78,10
POL104481,NJ,2024-08-13,1011.29,2
POL104482,NY,2024-04-09,1176.68,10
POL104483,FL,2024-03-01,1281.26,7
POL104484,PA,2025-01-14,1078.29,7
POL104485,CT,2025-04-17,829.24,9
POL104486,FL,2025-04-01,1424.18,8
POL104487,CT,2025-02-03,1471.23,6
POL104488,PA,2024-09-25,1308.62,7
POL104489,PA,2025-06-21,775.18,13
POL104490,NJ,2024-06-12,901.31,9
POL104491,PA,2024-09-28,677.43,6
POL104492,CT,2024-10-26,792.63,1
POL104493,CT,2024-02-22,977.68,2
POL104494,NJ,2024-03-03,795.02,5
POL104495,NY,2025-04-04,1878.66,5
POL104496,PA,2024-05-04,649.58,10
POL104497,FL,2024-10-26,1171.16,3
POL104498,PA,2025-02-24,1403.04,14
POL104499,NY,2024-09-29,1799.34,8
POL104500,PA,2025-03-16,1600.07,7
POL104501,NY,2024-08-27,550.12,14
POL104502,FL,2025-03-01,600.89,14
POL104503,FL,2024-05-31,1188.41,11
POL104504,PA,2024-08-26,994.24,0
POL104505,NY,2024-07-08,1248.24,13
POL104506,NY,2025-04-09,1243.39,5
POL104507,NY,2024-08-02,1224.61,15
POL104508,PA,2025-01-21,1070.1,1
POL104509,PA,2024-08-27,2411.77,2
POL104510,NY,2024-10-15,956.06,12
POL104511,PA,2024-05-03,610.76,6
POL104512,PA,2024-06-08,751.64,6
POL104513,FL,2024-08-04,466.35,2
POL104514,NY,2024-06-02,1025.14,7
POL104515,PA,2024-11-25,1904.32,11
POL104516,NY,2024-05-05,732.19,11
POL104517,FL,2025-05-24,1185.26,14
POL104518,NY,2024-04-24,703.95,13
POL104519,NY,2024-01-09,1510.36,9
POL104520,NY,2024-02-12,763.6,15
POL104521,NY,2025-01-26,1738.78,0
POL104522,NY,2024-01-26,1418.74,4
POL104523,NY,2025-01-28,418.08,4
POL104524,NY,2024-11-16,2216.0,4
POL104525,NJ,2025-03-02,1123.69,5
POL104526,NJ,2025-05-06,789.04,1
POL104527,NJ,2025-03-22,1456.1,3
POL104528,NJ,2024-11-02,1549.2,0
POL104529,NJ,2024-12-25,1377.64,4
POL104530,NY,2024-04-27,767.23,9
POL104531,FL,2024-08-25,2701.83,5
POL104532,NJ,2024-08-29,1452.66,8
POL104533,NJ,2024-08-12,992.51,7
POL104534,CT,2024-12-22,1001.49,1
POL104535,FL,2024-04-08,706.94,1
POL104536,NJ,2024-01-07,1093.1,5
POL104537,FL,2024-10-03,642.28,1
POL104538,NY,2024-07-12,879.34,4
POL104539,FL,2024-08-07,1524.76,2
POL104540,NY,2025-01-10,874.22,1
POL104541,PA,2024-08-04,1661.69,14
POL104542,PA,2024-10-13,1437.0,12
POL104543,NY,2024-08-13,2370.75,15
POL104544,NY,2024-06-02,1299.17,5
POL104545,PA,2024-05-12,1308.1,6
POL104546,NJ,2024-09-30,885.26,8
POL104547,NJ,2025-04-25,1308.29,11
POL104548,NJ,2024-11-24,1820.42,13
POL104549,FL,2025-03-02,1410.46,12
POL104550,NY,2025-03-20,1070.69,7
POL104551,NJ,2024-07-16,667.51,6
POL104552,FL,2025-03-30,960.09,7
POL104553,PA,2024-07-03,888.97,14
POL104554,NY,2024-10-04,924.91,8
POL104555,PA,2025-02-12,2173.26,12
POL104556,NJ,2024-01-04,1379.79,7
POL104557,FL,2024-02-17,1516.09,9
POL104558,NY,2024-12-29,773.9,15
POL104559,FL,2024-02-27,998.44,7
POL104560,PA,2024-02-10,985.4,7
POL104561,CT,2025-04-27,625.72,6
POL104562,FL,2024-03-12,3320.52,2
POL104563,NY,2024-10-22,1586.81,11
POL104564,NY,2025-02-26,1057.97,10
POL104565,PA,2024-08-12,1168.77,1
POL104566,NJ,2025-03-22,1427.4,9
POL104567,NJ,2025-04-30,2150.78,10
POL104568,NJ,2025-04-23,1212.81,10
POL104569,NJ,2024-05-26,1559.07,15
POL104570,FL,2024-07-14,1269.15,5
POL104571,NY,2024-10-18,1491.94,12
POL104572,CT,2024-07-12,973.12,15
POL104573,NY,2025-03-04,1028.1,12
POL104574,NY,2024-04-24,611.75,11
POL104575,CT,2025-02-20,1481.46,8
POL104576,PA,2024-03-27,1426.36,6
POL104577,NJ,2024-12-20,988.71,1
POL104578,NY,2024-09-05,1010.73,9
POL104579,NJ,2024-11-24,1669.6,13
POL104580,PA,2025-03-11,855.91,0
POL104581,FL,2025-01-11,1013.84,3
POL104582,PA,2025-02-03,698.0,3
POL104583,NJ,2024-06-27,724.79,4
POL104584,PA,2025-02-15,1231.14,13
POL104585,CT,2025-02-19,1450.95,12
POL104586,NY,2024-10-23,1088.98,10
POL104587,FL,2025-06-11,751.28,5
POL104588,NY,2024-02-24,1078.7,14
POL104589,NY,2025-05-24,1199.37,15
POL104590,NY,2025-04-30,672.59,14
POL104591,NJ,2025-06-03,677.06,15
POL104592,NY,2024-01-26,985.52,1
POL104593,FL,2024-05-28,1986.13,11
POL104594,CT,2024-06-05,1663.22,8
POL104595,CT,2025-05-21,1188.65,11
POL104596,FL,2024-08-29,2064.4,0
POL104597,NJ,2024-05-03,913.86,11
POL104598,PA,2024-07-04,2276.01,5
POL104599,NY,2024-12-23,1643.47,14
POL104600,NY,2024-11-26,1524.6,9
POL104601,CT,2024-09-26,1218.26,10
POL104602,NY,2024-08-17,1454.35,0
POL104603,NJ,2025-02-16,636.47,9
POL104604,NY,2024-02-17,1226.06,1
POL104605,NY,2024-03-07,1464.85,7
POL104606,PA,2024-11-21,1195.84,0
POL104607,FL,2024-10-20,1261.3,1
POL104608,CT,2024-06-05,1002.66,10
POL104609,CT,2025-06-07,1355.28,9
POL104610,NJ,2024-06-29,1575.4,6
POL104611,NY,2025-04-12,1977.24,4
POL104612,NJ,2025-06-20,1726.98,0
POL104613,NJ,2024-10-11,994.12,12
POL104614,NY,2024-04-09,1526.38,9
POL104615,CT,2024-01-01,953.39,5
POL104616,NY,2025-04-03,1094.2,9
POL104617,FL,2024-04-24,2127.43,12
POL104618,CT,2024-07-19,817.33,13
POL104619,NY,2024-02-20,873.08,8
POL104620,FL,2025-05-12,1260.3,4
POL104621,NJ,2024-11-06,2247.73,8
POL104622,NY,2024-08-09,1002.59,8
POL104623,NJ,2025-01-19,648.51,5
POL104624,PA,2024-02-24,1964.73,4
POL104625,PA,2024-09-10,1164.1,0
POL104626,NJ,2024-03-13,1288.78,0
POL104627,PA,2025-02-16,861.86,10
POL104628,PA,2024-01-02,1012.06,7
POL104629,FL,2024-09-22,1935.84,3
POL104630,PA,2024-08-23,1146.89,2
POL104631,NY,2025-05-21,1325.87,1
POL104632,NJ,2025-03-26,683.79,15
POL104633,NY,2024-09-16,875.98,11
POL104634,NJ,2024-09-26,1023.1,13
POL104635,FL,2024-08-16,1356.2,14
POL104636,PA,2024-04-10,896.58,6
POL104637,PA,2024-12-06,820.25,2
POL104638,NY,2025-05-09,924.2,4
POL104639,NJ,2024-04-26,1004.95,12
POL104640,FL,2024-06-01,841.21,6
POL104641,NJ,2025-03-15,1137.89,11
POL104642,NY,2024-06-05,1023.88,10
POL104643,NJ,2024-10-30,1276.79,1
POL104644,PA,2024-03-19,902.35,9
POL104645,NJ,2024-03-21,1218.63,1
POL104646,FL,2024-04-21,1018.31,1
POL104647,PA,2024-04-29,1384.35,12
POL104648,FL,2025-02-14,849.18,11
POL104649,CT,2024-03-30,1809.04,6
POL104650,CT,2024-09-06,597.92,6
POL104651,NY,2024-02-28,1299.63,9
POL104652,NJ,2024-03-28,2464.36,15
POL104653,NJ,2024-05-15,1750.79,12
POL104654,FL,2024-01-15,1121.19,11
POL104655,FL,2025-02-06,1224.19,10
POL104656,NY,2024-06-21,1467.89,10
POL104657,PA,2024-03-20,861.51,15
POL104658,NJ,2025-02-19,1213.17,10
POL104659,PA,2025-04-08,1593.76,5
POL104660,CT,2024-09-18,477.57,8
POL104661,FL,2025-05-15,936.23,12
POL104662,CT,2024-05-08,1019.7,2
POL104663,CT,2024-11-11,1099.11,14
POL104664,NY,2024-10-01,1586.11,14
POL104665,NJ,2024-07-31,1160.59,10
POL104666,CT,2024-01-29,607.26,11
POL104667,PA,2024-03-09,1083.63,0
POL104668,PA,2025-05-28,1338.25,15
POL104669,FL,2024-12-06,1252.13,1
POL104670,PA,2024-01-15,1038.51,15
POL104671,PA,2025-06-06,1247.47,2
POL104672,PA,2024-03-16,1058.08,6
POL104673,NJ,2024-04-02,1130.17,15
POL104674,PA,2024-08-28,754.88,12
POL104675,PA,2024-10-12,991.06,0
POL104676,PA,2025-06-24,1664.39,8
POL104677,FL,2024-04-02,950.42,15
POL104678,NJ,2025-01-02,1129.0,13
POL104679,FL,2024-02-07,1235.0,8
POL104680,NJ,2024-03-06,728.86,8
POL104681,PA,2024-06-07,1488.88,10
POL104682,NJ,2024-10-20,1619.83,3
POL104683,NJ,2024-11-09,1062.1,14
POL104684,PA,2024-07-20,779.89,14
POL104685,NJ,2024-05-15,825.78,12
POL104686,FL,2024-11-09,1927.73,13
POL104687,NJ,2024-09-23,1114.17,2
POL104688,FL,2024-08-19,1307.19,6
POL104689,NY,2024-01-01,1170.54,12
POL104690,FL,2024-01-02,1086.99,3
POL104691,CT,2024-07-29,977.54,11
POL104692,FL,2024-04-16,637.33,14
POL104693,PA,2024-04-05,1365.12,2
POL104694,NY,2024-10-22,1494.65,10
POL104695,PA,2024-10-11,1409.51,15
POL104696,NY,2024-07-08,681.83,12
POL104697,CT,2024-03-23,1187.46,1
POL104698,NY,2025-04-30,1421.71,6
POL104699,PA,2024-02-08,973.67,9
POL104700,NJ,2024-12-23,1376.34,4
POL104701,NJ,2024-05-23,1118.43,0
POL104702,NJ,2025-06-14,1364.55,1
POL104703,FL,2025-05-13,1317.16,9
POL104704,FL,2024-12-07,811.12,13
POL104705,NJ,2024-09-28,942.26,8
POL104706,NY,2024-09-02,1404.99,13
POL104707,PA,2024-02-12,941.74,11
POL104708,CT,2024-11-18,1241.38,8
POL104709,NY,2024-01-24,1556.66,6
POL104710,PA,2024-09-03,878.96,3
POL104711,NY,2024-07-16,1478.28,11
POL104712,FL,2024-07-31,1623.48,6
POL104713,FL,2024-10-08,1129.0,4
POL104714,NJ,2025-05-26,1338.42,10
POL104715,FL,2024-03-14,970.52,2
POL104716,NJ,2024-10-21,1268.82,7
POL104717,PA,2024-02-27,1318.07,10
POL104718,NY,2025-03-30,1544.49,14
POL104719,NY,2024-09-05,1127.1,7
POL104720,CT,2025-01-28,1830.88,13
POL104721,NY,2024-10-04,1807.81,8
POL104722,PA,2024-11-27,1009.7,7
POL104723,PA,2025-03-11,789.36,2
POL104724,NY,2024-12-07,766.09,8
POL104725,NJ,2025-03-25,873.05,12
POL104726,PA,2024-03-01,689.14,2
POL104727,NY,2025-05-15,1128.89,8
POL104728,NY,2024-09-17,603.34,10
POL104729,NY,2024-03-16,1559.72,4
POL104730,NJ,2024-03-23,1051.11,8
POL104731,NJ,2024-09-01,1882.98,2
POL104732,CT,2024-04-07,1558.18,1
POL104733,PA,2024-02-09,1502.92,13
POL104734,PA,2024-01-18,768.06,3
POL104735,CT,2024-10-30,786.58,7
POL104736,FL,2024-08-14,873.38,3
POL104737,NY,2025-01-14,1237.59,3
POL104738,FL,2024-08-08,747.25,14
POL104739,NY,2025-06-28,1392.67,4
POL104740,FL,2024-02-04,752.27,0
POL104741,PA,2025-04-13,960.23,3
POL104742,NJ,2024-10-29,1344.43,11
POL104743,PA,2025-02-11,1184.59,2
POL104744,PA,2025-01-30,1165.12,11
POL104745,NY,2025-05-16,1507.15,5
POL104746,PA,2024-08-02,931.45,1
POL104747,CT,2024-09-24,529.83,15
POL104748,NY,2024-08-12,1061.42,4
POL104749,NY,2024-10-22,971.12,9
POL104750,NY,2025-03-17,798.29,13
POL104751,NY,2025-01-21,1344.36,7
POL104752,FL,2025-02-12,647.29,0
POL104753,FL,2024-06-09,1629.93,13
POL104754,NY,2024-07-14,529.21,10
POL104755,NJ,2024-11-10,1034.06,1
POL104756,FL,2025-06-30,968.09,5
POL104757,FL,2024-01-03,962.2,15
POL104758,NJ,2024-04-27,987.25,10
POL104759,CT,2024-06-02,765.7,10
POL104760,FL,2024-06-27,983.34,13
POL104761,NJ,2024-07-11,1310.0,3
POL104762,NJ,2024-03-26,2996.81,10
POL104763,NJ,2025-06-20,740.52,3
POL104764,NJ,2024-07-02,1276.66,15
POL104765,FL,2025-03-16,1116.95,7
POL104766,FL,2024-12-11,1318.94,3
POL104767,PA,2025-04-17,650.16,2
POL104768,FL,2025-02-17,1451.98,9
POL104769,PA,2024-01-27,808.15,7
POL104770,NY,2025-01-26,1359.85,13
POL104771,FL,2024-09-14,1070.23,6
POL104772,NY,2025-05-06,1072.02,5
POL104773,NY,2024-12-13,1293.17,5
POL104774,PA,2025-04-03,1336.31,6
POL104775,FL,2024-03-13,2264.97,15
POL104776,NY,2024-04-01,1074.11,15
POL104777,PA,2025-01-25,1148.11,5
POL104778,FL,2025-01-25,680.59,4
POL104779,FL,2024-01-10,1259.93,9
POL104780,PA,2024-06-24,2224.12,3
POL104781,NJ,2024-09-06,1178.02,13
POL104782,NJ,2024-07-02,619.02,12
POL104783,FL,2024-06-30,653.85,8
POL104784,FL,2024-06-17,1029.9,9
POL104785,FL,2025-06-21,823.72,7
POL104786,NJ,2024-07-11,947.81,14
POL104787,NJ,2025-05-27,959.02,3
POL104788,FL,2025-03-07,1703.08,4
POL104789,FL,2024-09-05,487.95,8
POL104790,NY,2024-10-16,808.95,1
POL104791,CT,2025-03-02,1028.39,9
POL104792,FL,2025-02-26,489.25,13
POL104793,FL,2024-05-18,1780.34,15
POL104794,FL,2024-09-14,1521.94,9
POL104795,NY,2024-11-19,1045.39,11
POL104796,NJ,2025-05-27,1155.65,0
POL104797,PA,2025-03-11,759.43,6
POL104798,NJ,2024-06-13,1413.81,12
POL104799,NJ,2024-02-20,514.08,12
POL104800,PA,2025-03-04,1078.29,14
POL104801,PA,2024-12-07,871.57,5
POL104802,FL,2025-03-10,708.08,13
POL104803,FL,2024-06-20,816.43,12
POL104804,FL,2025-01-17,906.03,12
POL104805,FL,2025-03-18,569.23,2
POL104806,NY,2024-02-02,1485.2,14
POL104807,PA,2024-10-15,831.18,7
POL104808,FL,2024-06-21,710.38,14
POL104809,CT,2024-10-24,1778.75,5
POL104810,NY,2024-03-02,999.29,14
POL104811,NJ,2025-05-13,2867.51,2
POL104812,FL,2025-01-26,928.59,1
POL104813,NY,2025-03-21,1453.24,1
POL104814,CT,2025-06-06,1017.26,3
POL104815,PA,2024-07-18,1319.55,13
POL104816,CT,2025-05-01,630.21,12
POL104817,FL,2024-06-24,1301.79,7
POL104818,NY,2024-09-29,1165.67,3
POL104819,PA,2025-02-28,555.76,9
POL104820,PA,2024-02-01,882.89,3
POL104821,FL,2025-02-16,954.14,3
POL104822,NY,2024-12-20,1003.89,14
POL104823,PA,2025-03-19,838.0,8
POL104824,NY,2024-12-01,824.03,13
POL104825,FL,2024-07-01,1133.06,14
POL104826,NY,2024-10-17,815.63,10
POL104827,NY,2024-09-24,2366.48,12
POL104828,NJ,2024-03-02,1602.93,3
POL104829,PA,2024-08-04,1209.97,4
POL104830,FL,2024-07-29,983.15,12
POL104831,NY,2025-06-30,915.35,11
POL104832,PA,2024-03-02,1603.7,8
POL104833,CT,2024-12-15,911.03,12
POL104834,CT,2024-03-02,1669.21,0
POL104835,FL,2024-04-05,742.2,1
POL104836,FL,2025-01-20,1006.87,1
POL104837,PA,2024-06-17,1115.88,3
POL104838,NY,2024-09-16,2138.09,6
POL104839,NJ,2025-01-20,2110.4,12
POL104840,NJ,2024-01-26,1358.54,6
POL104841,FL,2024-11-04,689.2,8
POL104842,PA,2024-10-30,1384.08,6
POL104843,PA,2025-02-28,1054.13,0
POL104844,NY,2024-05-06,871.43,0
POL104845,PA,2024-07-10,1251.65,2
POL104846,NY,2025-05-14,1452.62,13
POL104847,NY,2025-05-04,1359.11,13
POL104848,NY,2024-04-18,2335.11,12
POL104849,NY,2024-08-21,1182.38,12
POL104850,PA,2024-04-19,1005.56,0
POL104851,NJ,2025-05-18,954.19,10
POL104852,FL,2025-02-23,829.75,15
POL104853,NJ,2024-04-08,1091.64,15
POL104854,PA,2024-07-20,1521.74,14
POL104855,FL,2024-10-09,1408.6,9
POL104856,NY,2024-11-27,1381.65,0
POL104857,NY,2024-02-15,816.8,11
POL104858,FL,2024-12-20,2016.24,6
POL104859,PA,2024-12-10,923.58,3
POL104860,NY,2024-11-25,1102.67,14
POL104861,NJ,2024-05-17,1795.25,6
POL104862,NY,2024-06-17,1104.56,2
POL104863,NJ,2024-12-07,1264.62,15
POL104864,NY,2024-11-03,1405.86,9
POL104865,NJ,2024-10-07,1135.54,8
POL104866,CT,2024-11-25,684.13,12
POL104867,FL,2024-06-01,1291.09,14
POL104868,FL,2025-05-30,1232.98,10
POL104869,NJ,2024-08-27,1368.68,1
POL104870,NJ,2024-04-27,898.32,6
POL104871,CT,2024-08-15,2613.09,15
POL104872,CT,2024-02-07,1232.92,9
POL104873,CT,2024-11-22,946.12,8
POL104874,FL,2024-02-09,1639.57,3
POL104875,NJ,2024-02-03,986.78,14
POL104876,NJ,2024-07-22,1175.75,6
POL104877,NY,2024-06-23,801.92,11
POL104878,NY,2025-02-21,901.65,5
POL104879,NY,2024-05-21,733.31,5
POL104880,FL,2024-06-17,1015.49,0
POL104881,NY,2024-01-02,1402.96,10
POL104882,NJ,2024-12-29,1092.09,7
POL104883,NY,2024-03-20,726.64,10
POL104884,NY,2024-01-28,677.91,14
POL104885,FL,2024-06-09,493.17,8
POL104886,NY,2024-12-17,1177.06,8
POL104887,NY,2024-06-15,735.2,4
POL104888,NY,2024-10-03,768.93,12
POL104889,CT,2024-06-02,841.55,7
POL104890,NY,2024-05-12,972.66,14
POL104891,NY,2024-11-27,1528.14,7
POL104892,CT,2024-01-21,1910.1,5
POL104893,PA,2025-04-04,872.69,15
POL104894,CT,2025-03-28,2898.52,12
POL104895,NJ,2024-06-14,1415.82,2
POL104896,NY,2024-03-07,836.02,4
POL104897,CT,2024-09-14,1698.3,11
POL104898,NY,2024-01-28,789.53,6
POL104899,PA,2024-10-12,1173.07,7
POL104900,NY,2025-06-28,1283.93,7
POL104901,FL,2024-08-06,765.48,8
POL104902,NJ,2024-12-05,1213.53,0
POL104903,NY,2024-03-11,1031.28,7
POL104904,PA,2025-02-15,616.78,11
POL104905,NY,2024-10-27,826.84,10
POL104906,NJ,2024-05-07,1474.67,0
POL104907,PA,2024-03-19,795.08,11
POL104908,NY,2024-04-11,1015.66,7
POL104909,NJ,2024-09-11,894.98,7
POL104910,CT,2024-07-07,1062.52,6
POL104911,CT,2024-04-12,2053.39,7
POL104912,NY,2024-06-13,720.74,13
POL104913,FL,2024-06-22,1434.65,9
POL104914,NY,2025-06-16,1032.07,13
POL104915,FL,2025-05-28,1322.31,9
POL104916,FL,2024-10-19,1226.67,4
POL104917,NY,2024-04-07,1411.36,4
POL104918,CT,2025-05-05,1079.08,7
POL104919,CT,2024-07-25,2085.6,15
POL104920,FL,2024-04-29,988.59,11
POL104921,FL,2024-04-20,1277.07,10
POL104922,NY,2025-02-02,1126.71,3
POL104923,NJ,2024-07-19,817.47,6
POL104924,FL,2024-05-17,1051.4,2
POL104925,FL,2025-03-10,1521.75,0
POL104926,NY,2024-04-29,911.84,3
POL104927,NY,2025-06-16,1506.98,7
POL104928,CT,2025-01-01,1033.91,8
POL104929,CT,2025-03-27,1536.66,7
POL104930,CT,2025-04-14,1164.31,9
POL104931,NJ,2025-01-23,1238.14,10
POL104932,NJ,2025-01-19,634.27,7
POL104933,PA,2024-06-07,1922.79,3
POL104934,NY,2024-10-18,702.87,15
POL104935,FL,2024-12-17,820.95,2
POL104936,FL,2024-09-26,903.35,2
POL104937,NY,2024-10-13,1403.41,11
POL104938,FL,2024-01-06,2690.76,13
POL104939,NY,2024-04-04,1168.63,0
POL104940,NJ,2024-11-07,770.54,13
POL104941,PA,2024-11-08,2462.39,14
POL104942,NY,2024-02-16,679.31,10
POL104943,PA,2025-01-05,769.51,13
POL104944,PA,2024-07-05,1255.56,9
POL104945,CT,2024-08-21,848.01,8
POL104946,CT,2025-04-26,964.35,13
POL104947,NY,2024-10-22,520.23,8
POL104948,NJ,2024-02-10,1049.17,9
POL104949,CT,2024-09-09,1028.69,9
POL104950,FL,2024-12-09,814.55,0
POL104951,FL,2024-08-04,2711.06,9
POL104952,NY,2024-10-01,1234.21,4
POL104953,NY,2024-05-19,1227.95,9
POL104954,PA,2024-09-15,749.17,12
POL104955,NJ,2025-02-09,1080.62,15
POL104956,NJ,2024-01-30,1207.67,12
POL104957,CT,2024-07-11,1313.57,9
POL104958,FL,2024-06-23,1383.52,9
POL104959,NJ,2024-05-21,1139.49,12
POL104960,FL,2024-11-29,1418.89,14
POL104961,PA,2024-03-01,608.59,12
POL104962,NY,2024-01-14,568.32,11
POL104963,FL,2024-02-28,1164.03,14
POL104964,FL,2024-10-06,895.39,15
POL104965,NJ,2025-05-22,892.24,11
POL104966,NJ,2025-03-23,1565.49,0
POL104967,FL,2024-08-29,1166.3,6
POL104968,NJ,2024-10-05,658.72,14
POL104969,NY,2025-06-24,836.21,6
POL104970,PA,2024-11-22,1344.3,6
POL104971,NJ,2024-09-17,1558.54,4
POL104972,NJ,2024-12-07,881.12,9
POL104973,PA,2024-10-06,665.68,11
POL104974,CT,2024-07-05,1828.25,7
POL104975,NJ,2025-01-27,893.23,7
POL104976,NY,2024-06-12,1126.77,6
POL104977,FL,2024-03-02,811.7,3
POL104978,NJ,2024-01-23,1470.6,8
POL104979,CT,2024-04-19,1787.98,8
POL104980,FL,2025-06-07,888.88,11
POL104981,NJ,2024-03-01,894.81,8
POL104982,FL,2024-06-28,1503.83,13
POL104983,NY,2024-07-09,2006.55,7
POL104984,NY,2024-04-15,849.4,11
POL104985,PA,2025-03-16,1290.93,14
POL104986,CT,2024-05-10,1267.23,2
POL104987,NY,2024-09-11,1151.67,4
POL104988,NJ,2024-04-13,602.08,2
POL104989,NY,2024-04-05,708.14,6
POL104990,FL,2024-01-28,1756.52,5
POL104991,NY,2024-07-07,1286.69,11
POL104992,FL,2024-07-17,1843.19,7
POL104993,CT,2024-06-30,1444.25,1
POL104994,NY,2024-07-08,1727.52,10
POL104995,FL,2024-07-11,1601.26,2
POL104996,NJ,2025-04-27,663.43,11
POL104997,NY,2025-06-02,998.93,4
POL104998,PA,2025-04-26,1844.09,15
POL104999,FL,2024-11-13,2265.59,15
POL105000,PA,2024-06-17,1136.98,13
POL105001,NJ,2024-06-25,1660.37,9
POL105002,CT,2025-03-23,844.87,11
POL105003,NJ,2024-01-03,1060.13,15
POL105004,NY,2024-05-15,832.66,13
POL105005,NY,2025-06-11,1386.01,15
POL105006,NJ,2024-08-28,1078.07,12
POL105007,FL,2024-03-20,1551.45,2
POL105008,NY,2025-03-22,533.93,11
POL105009,CT,2024-11-03,839.59,6
POL105010,CT,2024-04-28,1061.96,5
POL105011,NY,2024-03-31,834.5,8
POL105012,FL,2025-04-04,708.27,14
POL105013,NY,2024-03-26,1737.42,2
POL105014,NY,2024-08-01,869.43,5
POL105015,NY,2025-04-13,1609.31,9
POL105016,NY,2025-01-17,932.5,5
POL105017,CT,2024-08-16,826.54,14
POL105018,NJ,2024-11-11,967.75,1
POL105019,PA,2024-11-18,671.65,13
POL105020,CT,2024-08-30,1151.74,6
POL105021,NY,2024-03-05,634.56,7
POL105022,FL,2024-10-30,924.12,4
POL105023,FL,2024-06-25,1054.02,3
POL105024,NY,2024-06-13,2346.39,10
POL105025,NJ,2024-01-01,874.8,15
POL105026,PA,2024-12-11,1115.68,2
POL105027,NJ,2024-03-11,1289.82,14
POL105028,PA,2024-09-22,1909.83,3
POL105029,FL,2024-10-18,2012.87,12
POL105030,NJ,2024-10-02,1290.54,12
POL105031,NY,2024-11-22,1515.46,10
POL105032,PA,2024-05-02,1099.12,9
POL105033,NY,2025-03-27,1094.16,3
POL105034,NY,2025-01-18,902.09,0
POL105035,NY,2024-09-11,902.35,8
POL105036,CT,2024-07-21,1195.46,5
POL105037,CT,2024-11-21,763.92,10
POL105038,NY,2025-04-01,876.84,0
POL105039,NJ,2025-06-03,882.09,3
POL105040,CT,2024-01-13,1746.27,14
POL105041,FL,2024-09-22,916.3,13
POL105042,CT,2025-05-02,1303.05,3
POL105043,FL,2025-05-03,1174.92,14
POL105044,NJ,2024-01-15,1119.03,13
POL105045,NY,2024-07-09,560.43,6
POL105046,NY,2024-08-20,503.32,9
POL105047,NJ,2025-06-24,1072.3,0
POL105048,PA,2024-09-28,699.22,6
POL105049,FL,2024-12-03,1576.0,3
POL105050,NY,2025-04-22,1120.88,11
POL105051,NY,2024-12-12,627.77,10
POL105052,NY,2024-02-06,895.95,10
POL105053,NJ,2024-12-13,1336.04,11
POL105054,NJ,2025-01-14,1009.19,13
POL105055,PA,2024-10-23,1542.28,12
POL105056,PA,2024-02-19,1469.7,4
POL105057,NJ,2024-04-30,1509.36,4
POL105058,NJ,2024-02-04,1304.9,14
POL105059,PA,2025-01-26,764.31,15
POL105060,FL,2024-09-10,635.46,11
POL105061,PA,2024-08-24,669.73,8
POL105062,NJ,2025-02-03,1371.88,13
POL105063,PA,2025-01-07,1688.28,3
POL105064,NJ,2025-06-05,1379.38,15
POL105065,NJ,2024-12-09,1585.22,2
POL105066,PA,2024-09-02,1444.95,10
POL105067,NY,2025-05-12,559.66,6
POL105068,FL,2024-04-02,978.12,15
POL105069,PA,2025-06-08,1540.71,5
POL105070,NY,2024-10-01,1060.14,12
POL105071,NJ,2024-08-21,1483.95,0
POL105072,PA,2024-05-23,970.09,5
POL105073,NY,2024-07-25,1298.7,6
POL105074,NY,2025-04-06,649.83,0
POL105075,PA,2024-12-21,786.07,12
POL105076,CT,2024-10-16,749.17,1
POL105077,CT,2025-01-15,1290.43,4
POL105078,NJ,2024-10-18,1678.53,0
POL105079,PA,2024-10-30,1187.55,0
